parcel_id,development_match_strength,matched_development_area,matched_project_or_area_name,matched_project_type,matched_investment_signal_strength,development_source_url,development_source_title,development_summary,development_match_reason,development_confidence
17950-92-04-04930,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
46525-94-05-05250,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
23850-93-15-12810,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
04025-93-15-00140,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
37425-04-21-00950,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
26275-93-09-07670,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
77200-94-21-16190,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
61000-14-31-00520,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
22350-93-31-06310,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
90308-03-08-08590,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
81210-84-15-63180,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
55200-91-10-03090,Strong Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.",Street/corridor token overlap: TULSA,High
18950-93-33-02280,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
12145-94-09-42810,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
91236-12-36-47530,Strong Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.",Street/corridor token overlap: TULSA,High
38125-92-27-17970,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
78260-84-12-00420,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
85240-72-13-61990,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
43800-93-04-19590,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
47075-93-30-12810,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
42675-93-02-15780,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
74850-94-19-17270,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
74955-94-20-02740,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
